customer_id,age,gender,location,product_category,product_price,product_rating,purchase_quantity,transaction_amount,discount_applied,final_amount,purchase_date,loyalty_points,payment_method,membership_status,returning_customer
2530,35,Other,Rural,Toys,476.41,1.2,1,476.41,0.3,333.49,2020-01-10,34,Debit Card,VIP,1
3051,67,Female,Urban,Clothing,8.28,1.5,4,33.12,0.1,29.81,2020-01-10,301,Cash,Non-member,0
2330,31,Male,Suburban,Clothing,597.46,3.6,1,597.46,0.1,537.71,2020-01-10,129,Debit Card,Regular,1
3132,62,Male,Urban,Furniture,695.9,2.1,3,2087.7,0.1,1878.93,2020-01-10,911,Credit Card,Non-member,0
3096,58,Other,Rural,Groceries,858.91,1.1,5,4294.55,0.1,3865.1,2020-01-10,425,Cash,VIP,1
2480,27,Female,Rural,Electronics,783.82,3.3,6,4702.92,0.3,3292.04,2020-01-10,187,Cash,Regular,1
2502,66,Male,Urban,Groceries,873.11,2.7,5,4365.55,0.1,3929,2020-01-10,87,Cash,Non-member,1
4565,23,Other,Urban,Clothing,97.14,2.3,8,777.12,0.2,621.7,2020-01-10,318,Credit Card,Regular,0
2395,37,Other,Suburban,Toys,75.95,4.1,9,683.55,0.3,478.48,2020-01-10,382,Mobile Payment,Regular,0
1655,30,Other,Suburban,Electronics,857.38,4.2,8,6859.04,0.2,5487.23,2020-01-10,723,Credit Card,Regular,0
2941,64,Other,Urban,Electronics,910.12,4.4,9,8191.08,0,8191.08,2020-01-10,590,Credit Card,Non-member,0
1476,29,Female,Suburban,Toys,834.16,2.8,8,6673.28,0.2,5338.62,2020-01-10,499,Credit Card,Regular,1
2154,28,Other,Suburban,Electronics,170.05,2.7,3,510.15,0,510.15,2020-01-10,400,Cash,Regular,1
2052,60,Other,Rural,Toys,425.74,4.7,1,425.74,0.2,340.59,2020-01-10,115,Debit Card,VIP,1
2332,39,Other,Suburban,Clothing,562.8,1.6,1,562.8,0.1,506.52,2020-01-11,163,Debit Card,VIP,1
3109,68,Male,Rural,Groceries,776.19,1.8,5,3880.95,0.1,3492.86,2020-01-11,363,Mobile Payment,Regular,1
1102,46,Other,Rural,Toys,68.77,4.2,8,550.16,0,550.16,2020-01-11,783,Cash,Regular,1
4925,39,Other,Urban,Clothing,753.57,1.1,3,2260.71,0.2,1808.57,2020-01-11,520,Debit Card,Non-member,0
1616,68,Other,Suburban,Toys,944.33,4.7,3,2832.99,0.3,1983.09,2020-01-11,857,Credit Card,Non-member,1
2953,37,Female,Suburban,Electronics,47.74,4.3,9,429.66,0,429.66,2020-01-11,319,Debit Card,Non-member,0
1718,68,Other,Suburban,Toys,465.27,1.5,2,930.54,0.1,837.49,2020-01-11,672,Debit Card,Non-member,1
4502,27,Male,Suburban,Furniture,335.76,4.3,3,1007.28,0.3,705.1,2020-01-11,292,Debit Card,VIP,0
2182,49,Female,Urban,Electronics,816.68,4.2,2,1633.36,0.2,1306.69,2020-01-11,452,Mobile Payment,VIP,1
4371,55,Female,Suburban,Furniture,720.82,4.6,1,720.82,0,720.82,2020-01-11,201,Cash,VIP,1
4936,60,Other,Suburban,Groceries,850.69,4.4,6,5104.14,0.2,4083.31,2020-01-11,799,Credit Card,Regular,1
4583,62,Other,Urban,Furniture,394.1,3.7,1,394.1,0,394.1,2020-01-11,744,Credit Card,VIP,1
2676,40,Female,Urban,Furniture,424.74,1.4,9,3822.66,0.2,3058.13,2020-01-11,651,Credit Card,Regular,0
4663,60,Other,Urban,Electronics,834.6,4.7,2,1669.2,0.1,1502.28,2020-01-11,380,Cash,Regular,1
2321,68,Other,Suburban,Toys,384.45,2.9,9,3460.05,0.1,3114.04,2020-01-11,326,Cash,Regular,1
1526,50,Other,Urban,Furniture,754.89,3.2,2,1509.78,0.2,1207.82,2020-01-11,825,Credit Card,VIP,1
1876,23,Other,Rural,Toys,383.3,3.4,2,766.6,0.2,613.28,2020-01-11,486,Cash,VIP,1
1221,30,Male,Urban,Furniture,410.02,1.4,2,820.04,0.1,738.04,2020-01-11,408,Cash,VIP,0
4881,56,Other,Rural,Electronics,944.57,1,6,5667.42,0.2,4533.94,2020-01-11,579,Mobile Payment,Non-member,0
3767,21,Male,Suburban,Toys,950.88,1.1,3,2852.64,0.2,2282.11,2020-01-11,903,Mobile Payment,VIP,0
1885,46,Other,Suburban,Groceries,533.31,3.9,3,1599.93,0.2,1279.94,2020-01-11,384,Cash,VIP,1
4677,58,Female,Urban,Furniture,617.86,4.3,9,5560.74,0,5560.74,2020-01-11,112,Credit Card,Non-member,0
4320,31,Other,Rural,Groceries,587.42,1.5,7,4111.94,0.1,3700.75,2020-01-11,22,Debit Card,VIP,1
4285,65,Male,Rural,Groceries,558.5,2.8,3,1675.5,0,1675.5,2020-01-11,435,Credit Card,Regular,1
3966,37,Other,Suburban,Clothing,761.92,2.5,6,4571.52,0.2,3657.22,2020-01-12,953,Debit Card,Regular,0
1032,40,Female,Rural,Clothing,26.13,4.3,3,78.39,0.3,54.87,2020-01-12,218,Mobile Payment,Regular,0
2423,35,Other,Urban,Furniture,977.29,4,9,8795.61,0.1,7916.05,2020-01-12,289,Mobile Payment,Non-member,1
3279,31,Other,Suburban,Toys,436.87,3.3,2,873.74,0.2,698.99,2020-01-12,897,Mobile Payment,VIP,1
2636,37,Other,Suburban,Electronics,574.61,2.9,2,1149.22,0,1149.22,2020-01-12,387,Debit Card,Regular,1
1388,22,Other,Rural,Furniture,947.32,4.7,5,4736.6,0.2,3789.28,2020-01-12,371,Mobile Payment,VIP,0
1693,48,Female,Suburban,Electronics,307.32,3.2,2,614.64,0.1,553.18,2020-01-12,695,Cash,VIP,1
3784,32,Female,Rural,Furniture,662.71,3.7,8,5301.68,0.1,4771.51,2020-01-12,932,Debit Card,Regular,1
3441,26,Female,Suburban,Furniture,798.7,4.9,1,798.7,0,798.7,2020-01-12,799,Cash,Non-member,0
1206,49,Male,Urban,Toys,433.94,3,5,2169.7,0.2,1735.76,2020-01-12,117,Debit Card,Non-member,0
2825,29,Other,Urban,Groceries,542.52,4.2,3,1627.56,0.1,1464.8,2020-01-12,264,Mobile Payment,Regular,0
3958,69,Male,Rural,Furniture,183.66,3.4,8,1469.28,0.1,1322.35,2020-01-12,218,Debit Card,Regular,0
2169,52,Female,Suburban,Electronics,172.54,1.6,3,517.62,0.2,414.1,2020-01-12,718,Mobile Payment,VIP,1
3654,34,Other,Suburban,Clothing,864.71,1.8,9,7782.39,0.2,6225.91,2020-01-12,126,Cash,Non-member,1
3327,19,Male,Suburban,Toys,245,4.5,3,735,0.2,588,2020-01-12,397,Mobile Payment,Regular,1
4053,45,Female,Suburban,Clothing,660.59,2,4,2642.36,0.2,2113.89,2020-01-12,808,Cash,VIP,1
1246,68,Female,Urban,Furniture,991.75,1.4,4,3967,0.3,2776.9,2020-01-12,692,Mobile Payment,VIP,1
2292,32,Female,Rural,Groceries,229.28,3.9,7,1604.96,0,1604.96,2020-01-12,825,Cash,VIP,1
1559,64,Female,Urban,Clothing,21.33,1.8,4,85.32,0.1,76.79,2020-01-12,355,Debit Card,Non-member,0
4095,38,Male,Rural,Electronics,804.62,4,7,5632.34,0.1,5069.11,2020-01-12,385,Mobile Payment,VIP,0
3142,50,Male,Rural,Furniture,602.77,4,4,2411.08,0,2411.08,2020-01-12,17,Mobile Payment,Regular,0
1209,50,Other,Rural,Clothing,977.02,3.9,9,8793.18,0.2,7034.54,2020-01-12,246,Credit Card,VIP,1
2233,28,Male,Rural,Groceries,274.92,2.5,4,1099.68,0.2,879.74,2020-01-12,502,Credit Card,Regular,1
1667,49,Female,Urban,Toys,847.14,3.2,7,5929.98,0,5929.98,2020-01-12,795,Mobile Payment,Regular,1
1554,30,Other,Suburban,Electronics,52.69,4.6,1,52.69,0,52.69,2020-01-13,916,Debit Card,Regular,0
4474,49,Female,Rural,Groceries,547.23,3.7,6,3283.38,0.1,2955.04,2020-01-13,872,Mobile Payment,Non-member,1
1407,23,Male,Urban,Toys,46.92,2.9,2,93.84,0,93.84,2020-01-13,672,Cash,Non-member,0
1894,62,Female,Urban,Toys,307.17,4,4,1228.68,0.1,1105.81,2020-01-13,970,Cash,Regular,1
4046,34,Other,Urban,Toys,647.46,2.1,5,3237.3,0.1,2913.57,2020-01-13,208,Debit Card,Regular,0
1694,32,Other,Urban,Electronics,656.97,4.9,7,4598.79,0.2,3679.03,2020-01-13,952,Credit Card,Non-member,1
1479,26,Male,Urban,Groceries,998.19,4.8,7,6987.33,0.3,4891.13,2020-01-13,225,Mobile Payment,VIP,1
4055,24,Male,Rural,Clothing,686.15,3.5,6,4116.9,0,4116.9,2020-01-13,715,Debit Card,Non-member,0
2455,40,Male,Urban,Furniture,795.55,5,1,795.55,0.2,636.44,2020-01-13,514,Mobile Payment,VIP,1
4843,19,Female,Rural,Clothing,86.12,2.1,2,172.24,0.2,137.79,2020-01-13,546,Debit Card,VIP,1
3618,34,Male,Urban,Furniture,849.48,4.6,4,3397.92,0.3,2378.54,2020-01-13,561,Debit Card,Non-member,1
3110,25,Other,Suburban,Clothing,724.87,3.6,6,4349.22,0,4349.22,2020-01-13,329,Cash,VIP,0
2562,21,Other,Suburban,Furniture,357.73,3.7,6,2146.38,0,2146.38,2020-01-13,670,Cash,VIP,1
3657,31,Other,Rural,Groceries,955.07,4.2,8,7640.56,0.1,6876.5,2020-01-13,864,Cash,VIP,1
4027,46,Other,Suburban,Furniture,838.89,3.9,1,838.89,0,838.89,2020-01-13,546,Debit Card,VIP,1
4287,19,Female,Rural,Clothing,105.83,3.8,8,846.64,0.1,761.98,2020-01-13,978,Credit Card,Regular,1
2423,24,Male,Urban,Groceries,720.86,4.4,1,720.86,0,720.86,2020-01-13,724,Cash,Non-member,1
2134,60,Male,Suburban,Toys,403.91,2.4,6,2423.46,0,2423.46,2020-01-13,129,Mobile Payment,VIP,1
3600,32,Male,Suburban,Groceries,600.18,2.6,4,2400.72,0.1,2160.65,2020-01-13,739,Mobile Payment,Non-member,1
4411,51,Male,Urban,Furniture,405.69,1.4,3,1217.07,0,1217.07,2020-01-13,568,Credit Card,Regular,0
4168,47,Female,Urban,Toys,702.63,3.7,5,3513.15,0.3,2459.2,2020-01-13,743,Mobile Payment,Regular,0
1549,25,Female,Urban,Groceries,658.59,3.5,3,1975.77,0.3,1383.04,2020-01-13,913,Credit Card,Regular,1
4588,22,Other,Urban,Groceries,299.44,3.9,2,598.88,0.1,538.99,2020-01-13,596,Cash,VIP,0
2580,57,Female,Rural,Clothing,376.86,4.9,7,2638.02,0.3,1846.61,2020-01-13,199,Debit Card,Regular,0
3097,64,Other,Urban,Groceries,737.55,1.9,7,5162.85,0.3,3613.99,2020-01-14,514,Mobile Payment,Regular,1
3693,64,Female,Urban,Electronics,769.74,1.3,5,3848.7,0,3848.7,2020-01-14,304,Mobile Payment,Non-member,1
3785,57,Other,Rural,Electronics,844.3,4.8,9,7598.7,0.3,5319.09,2020-01-14,546,Credit Card,Regular,1
2305,35,Female,Suburban,Furniture,589.56,3.2,3,1768.68,0.3,1238.08,2020-01-14,790,Cash,VIP,1
4723,21,Male,Suburban,Groceries,838.29,2.9,7,5868.03,0.1,5281.23,2020-01-14,556,Debit Card,Regular,1
1514,33,Other,Suburban,Toys,265.09,4.6,3,795.27,0.3,556.69,2020-01-14,325,Mobile Payment,Regular,0
3054,54,Male,Rural,Furniture,616.1,1.7,3,1848.3,0.1,1663.47,2020-01-14,491,Mobile Payment,Non-member,0
4265,37,Other,Rural,Furniture,856.59,1.4,8,6852.72,0.1,6167.45,2020-01-14,115,Debit Card,VIP,1
4369,56,Female,Suburban,Clothing,584.24,4.1,4,2336.96,0,2336.96,2020-01-14,870,Debit Card,Regular,1
2765,47,Other,Urban,Groceries,686.42,3.3,5,3432.1,0,3432.1,2020-01-14,944,Debit Card,Regular,0
2047,59,Other,Suburban,Furniture,343.27,3,3,1029.81,0.3,720.87,2020-01-14,362,Credit Card,VIP,0
2454,37,Other,Urban,Electronics,225.56,1.4,4,902.24,0.3,631.57,2020-01-14,351,Debit Card,VIP,0
4129,36,Male,Suburban,Toys,611.16,4.7,8,4889.28,0.1,4400.35,2020-01-14,478,Mobile Payment,Regular,1
2313,52,Female,Urban,Clothing,234.28,1.1,8,1874.24,0,1874.24,2020-01-14,82,Cash,VIP,0
4710,27,Female,Rural,Toys,351.83,3.9,9,3166.47,0.2,2533.18,2020-01-14,266,Cash,Regular,1
4855,39,Male,Rural,Furniture,211.74,3.6,9,1905.66,0.1,1715.09,2020-01-14,927,Mobile Payment,Regular,0
4341,60,Male,Suburban,Groceries,883.74,3.8,4,3534.96,0,3534.96,2020-01-14,788,Cash,Non-member,1
1442,45,Female,Suburban,Groceries,108.83,4.9,1,108.83,0.1,97.95,2020-01-14,947,Credit Card,VIP,0
3279,29,Other,Urban,Groceries,91.11,4.8,9,819.99,0,819.99,2020-01-14,921,Cash,Regular,1
4101,23,Other,Rural,Toys,13.83,1.9,3,41.49,0,41.49,2020-01-14,668,Mobile Payment,VIP,0
4449,61,Male,Urban,Clothing,775.3,1.1,6,4651.8,0.3,3256.26,2020-01-14,687,Mobile Payment,VIP,0
2069,51,Other,Rural,Electronics,544.62,4.2,2,1089.24,0,1089.24,2020-01-14,209,Cash,Regular,0
4228,39,Female,Suburban,Clothing,342.54,3.1,4,1370.16,0.3,959.11,2020-01-14,823,Cash,VIP,1
3853,40,Female,Rural,Toys,237.3,1.4,3,711.9,0.2,569.52,2020-01-14,151,Credit Card,Non-member,1
3902,55,Female,Rural,Electronics,72.57,3.1,9,653.13,0,653.13,2020-01-15,457,Mobile Payment,Regular,1
2450,67,Male,Rural,Groceries,655.34,4.3,4,2621.36,0.3,1834.95,2020-01-15,764,Debit Card,Regular,0
4105,41,Other,Suburban,Electronics,663.61,2.6,5,3318.05,0.2,2654.44,2020-01-15,319,Debit Card,Regular,1
1774,57,Male,Suburban,Toys,68.52,3,5,342.6,0,342.6,2020-01-15,725,Credit Card,VIP,1
4284,36,Female,Suburban,Toys,34.83,4.7,8,278.64,0,278.64,2020-01-15,113,Debit Card,Regular,0
3629,37,Male,Rural,Furniture,200.32,1.2,9,1802.88,0.2,1442.3,2020-01-15,836,Debit Card,VIP,1
4131,57,Male,Urban,Toys,714.91,2.2,5,3574.55,0,3574.55,2020-01-15,757,Debit Card,Regular,1
1882,47,Other,Suburban,Electronics,253.07,4.3,3,759.21,0.3,531.45,2020-01-15,254,Mobile Payment,Regular,1
3135,46,Female,Urban,Furniture,321.84,2.2,6,1931.04,0.1,1737.94,2020-01-15,168,Credit Card,Regular,1
2414,41,Male,Suburban,Groceries,676.68,1.3,3,2030.04,0,2030.04,2020-01-15,710,Mobile Payment,VIP,1
2683,58,Other,Urban,Electronics,608.69,3.9,3,1826.07,0.3,1278.25,2020-01-15,819,Debit Card,Non-member,1
1759,64,Male,Urban,Furniture,31.55,1.9,9,283.95,0,283.95,2020-01-15,684,Mobile Payment,Non-member,1
4491,55,Female,Urban,Electronics,446.97,1.5,2,893.94,0,893.94,2020-01-15,440,Credit Card,VIP,1
3830,41,Male,Rural,Furniture,354.19,1.4,6,2125.14,0.3,1487.6,2020-01-15,964,Cash,Non-member,1
1372,63,Male,Suburban,Furniture,713.75,2.8,7,4996.25,0,4996.25,2020-01-15,358,Debit Card,VIP,0
1755,36,Male,Urban,Toys,842,2.8,6,5052,0.2,4041.6,2020-01-15,280,Debit Card,VIP,0
4933,49,Female,Suburban,Furniture,523.36,4,8,4186.88,0.1,3768.19,2020-01-15,722,Cash,Non-member,0
2945,50,Other,Suburban,Furniture,355.94,2.6,9,3203.46,0.2,2562.77,2020-01-15,77,Debit Card,VIP,0
3014,24,Female,Rural,Electronics,771.06,1.6,5,3855.3,0.2,3084.24,2020-01-15,348,Debit Card,VIP,1
2863,22,Other,Rural,Groceries,21.36,1.7,8,170.88,0,170.88,2020-01-15,727,Cash,VIP,0
2938,44,Male,Urban,Groceries,105.62,4.5,8,844.96,0.2,675.97,2020-01-15,531,Cash,Regular,0
4315,66,Female,Urban,Toys,30.99,4.4,4,123.96,0.1,111.56,2020-01-15,199,Mobile Payment,VIP,1
3238,20,Female,Suburban,Toys,228.74,4.1,2,457.48,0.2,365.98,2020-01-15,665,Debit Card,VIP,0
4736,39,Female,Urban,Groceries,548.9,1.2,3,1646.7,0.1,1482.03,2020-01-15,944,Mobile Payment,VIP,0
4184,64,Male,Urban,Furniture,266.83,1.2,6,1600.98,0.3,1120.69,2020-01-16,614,Mobile Payment,Regular,0
1718,43,Male,Rural,Electronics,147.8,2.7,6,886.8,0.3,620.76,2020-01-16,376,Debit Card,Regular,1
4849,60,Female,Suburban,Groceries,891.87,4.2,8,7134.96,0.3,4994.47,2020-01-16,204,Mobile Payment,VIP,0
1919,36,Other,Urban,Electronics,77.2,2.8,5,386,0.2,308.8,2020-01-16,9,Cash,VIP,1
3526,63,Male,Rural,Furniture,835.28,3.7,1,835.28,0.1,751.75,2020-01-16,353,Credit Card,VIP,1
1813,65,Other,Suburban,Toys,759.52,2.4,5,3797.6,0.2,3038.08,2020-01-16,812,Mobile Payment,Non-member,1
2852,49,Female,Suburban,Toys,280.25,1.3,5,1401.25,0.3,980.87,2020-01-16,476,Debit Card,Regular,0
3871,35,Female,Urban,Toys,536.04,2.7,7,3752.28,0.2,3001.82,2020-01-16,402,Mobile Payment,Non-member,0
3938,23,Male,Urban,Clothing,969.53,4.3,3,2908.59,0.2,2326.87,2020-01-16,43,Debit Card,Non-member,0
2978,26,Male,Urban,Toys,593.58,4,1,593.58,0.2,474.86,2020-01-16,773,Credit Card,Non-member,1
1871,44,Male,Urban,Clothing,425.43,1.2,2,850.86,0.1,765.77,2020-01-16,549,Cash,Regular,1
3691,48,Other,Suburban,Clothing,376.09,4.6,8,3008.72,0.1,2707.85,2020-01-16,576,Debit Card,VIP,0
4691,21,Other,Suburban,Electronics,903.49,1.8,8,7227.92,0.2,5782.34,2020-01-16,594,Mobile Payment,VIP,1
3080,24,Other,Urban,Clothing,557.11,1.7,5,2785.55,0.2,2228.44,2020-01-16,230,Cash,Non-member,0
3876,63,Other,Suburban,Toys,53.78,4.8,2,107.56,0,107.56,2020-01-16,767,Mobile Payment,Non-member,0
1687,63,Male,Urban,Clothing,603.13,2.3,1,603.13,0.2,482.5,2020-01-16,601,Debit Card,VIP,1
2782,39,Male,Rural,Toys,373.9,2.9,2,747.8,0.2,598.24,2020-01-16,87,Debit Card,Regular,0
4874,66,Other,Suburban,Furniture,869.57,2.1,5,4347.85,0.3,3043.5,2020-01-16,538,Debit Card,Regular,0
3348,45,Female,Urban,Electronics,112.29,2.4,8,898.32,0.3,628.82,2020-01-16,111,Mobile Payment,Regular,0
1095,27,Male,Rural,Electronics,717.96,3.3,7,5025.72,0,5025.72,2020-01-16,129,Cash,Regular,1
2061,48,Female,Suburban,Furniture,349.98,4.4,1,349.98,0.3,244.99,2020-01-16,799,Credit Card,VIP,0
3075,63,Female,Rural,Groceries,337.86,2.1,4,1351.44,0.3,946.01,2020-01-16,904,Debit Card,Regular,0
4906,33,Other,Rural,Furniture,175.87,2.8,8,1406.96,0.3,984.87,2020-01-16,356,Cash,Non-member,1
1010,27,Male,Urban,Clothing,187.88,2.2,5,939.4,0.2,751.52,2020-01-16,708,Cash,VIP,1
4456,28,Female,Rural,Groceries,677.19,4.7,8,5417.52,0.3,3792.26,2020-01-17,94,Credit Card,VIP,1
3428,27,Male,Rural,Furniture,614.78,1.1,4,2459.12,0,2459.12,2020-01-17,58,Debit Card,Non-member,0
3170,59,Other,Rural,Groceries,340.34,1.1,4,1361.36,0.2,1089.09,2020-01-17,58,Debit Card,Regular,0
4493,52,Male,Suburban,Groceries,448.19,1.6,3,1344.57,0,1344.57,2020-01-17,673,Cash,VIP,0
1348,37,Other,Rural,Toys,8.41,1.7,9,75.69,0.1,68.12,2020-01-17,414,Mobile Payment,VIP,0
3442,61,Other,Rural,Furniture,679.95,1.8,2,1359.9,0.1,1223.91,2020-01-17,325,Mobile Payment,Regular,0
2448,37,Other,Suburban,Groceries,631.87,1.1,5,3159.35,0,3159.35,2020-01-17,249,Cash,VIP,1
2032,25,Female,Suburban,Clothing,515.81,1.4,9,4642.29,0.2,3713.83,2020-01-17,785,Mobile Payment,Non-member,1
2004,49,Female,Urban,Groceries,502.43,4.3,1,502.43,0.2,401.94,2020-01-17,760,Debit Card,Regular,1
3319,66,Female,Suburban,Toys,66.15,3.3,4,264.6,0.2,211.68,2020-01-17,97,Debit Card,VIP,0
2218,30,Male,Rural,Groceries,612.14,2.5,5,3060.7,0.2,2448.56,2020-01-17,969,Cash,Non-member,0
3132,68,Other,Rural,Electronics,127.75,4.2,4,511,0.1,459.9,2020-01-17,116,Debit Card,Regular,1
2949,36,Female,Rural,Furniture,703.61,1.4,5,3518.05,0.2,2814.44,2020-01-17,567,Credit Card,Regular,0
3276,27,Male,Rural,Groceries,358.39,4.9,4,1433.56,0.2,1146.85,2020-01-17,413,Debit Card,Non-member,1
3678,51,Other,Suburban,Electronics,875.1,4.5,2,1750.2,0.2,1400.16,2020-01-17,573,Debit Card,VIP,0
1500,52,Other,Suburban,Clothing,394.25,4.3,8,3154,0.1,2838.6,2020-01-17,5,Mobile Payment,Non-member,1
4671,43,Male,Rural,Clothing,410.27,3,4,1641.08,0,1641.08,2020-01-17,901,Cash,VIP,0
1286,42,Other,Rural,Groceries,938.88,4.5,3,2816.64,0.2,2253.31,2020-01-17,45,Cash,Regular,1
3774,53,Other,Rural,Electronics,431.86,2.7,6,2591.16,0.2,2072.93,2020-01-17,700,Cash,Non-member,0
1731,53,Male,Suburban,Electronics,247.67,2.3,1,247.67,0.3,173.37,2020-01-17,55,Mobile Payment,Non-member,1
4453,32,Male,Suburban,Groceries,712.86,5,7,4990.02,0.3,3493.01,2020-01-17,379,Mobile Payment,Non-member,1
1540,40,Female,Urban,Electronics,638.25,4.3,4,2553,0,2553,2020-01-17,30,Mobile Payment,Regular,0
3396,39,Male,Suburban,Electronics,487.13,3.8,1,487.13,0.1,438.42,2020-01-17,344,Debit Card,VIP,1
4980,43,Other,Urban,Furniture,726.31,5,7,5084.17,0,5084.17,2020-01-17,429,Mobile Payment,Regular,1
2738,63,Other,Rural,Toys,116.24,3.8,5,581.2,0.1,523.08,2020-01-18,481,Mobile Payment,Non-member,1
3760,42,Other,Rural,Toys,595.46,3.8,9,5359.14,0.2,4287.31,2020-01-18,459,Cash,Non-member,1
2168,50,Other,Urban,Toys,865.33,1.8,4,3461.32,0.1,3115.19,2020-01-18,50,Cash,Regular,0
1330,60,Male,Suburban,Groceries,350.23,4.5,5,1751.15,0.2,1400.92,2020-01-18,336,Cash,Non-member,1
1624,41,Male,Suburban,Electronics,315.37,1.7,4,1261.48,0,1261.48,2020-01-18,483,Credit Card,Regular,0
1432,65,Male,Rural,Groceries,110.53,4.6,3,331.59,0.3,232.11,2020-01-18,60,Mobile Payment,VIP,1
2637,34,Female,Rural,Toys,467.26,2.4,6,2803.56,0.1,2523.2,2020-01-18,819,Debit Card,Non-member,0
2590,18,Other,Rural,Toys,131.52,3.2,3,394.56,0.3,276.19,2020-01-18,296,Mobile Payment,VIP,0
2833,64,Other,Urban,Furniture,979.91,4.4,6,5879.46,0.2,4703.57,2020-01-18,955,Cash,Non-member,1
4503,58,Other,Urban,Electronics,555.1,2.7,3,1665.3,0.2,1332.24,2020-01-18,398,Cash,VIP,1
4046,44,Other,Suburban,Clothing,163.61,2.2,6,981.66,0.1,883.49,2020-01-18,811,Cash,Non-member,0
4256,50,Other,Rural,Toys,338.02,3.2,4,1352.08,0.2,1081.66,2020-01-18,555,Debit Card,Regular,1
2271,24,Male,Urban,Toys,374.63,1.8,1,374.63,0,374.63,2020-01-18,763,Debit Card,VIP,0
4366,27,Female,Suburban,Groceries,678.38,3.4,9,6105.42,0.2,4884.34,2020-01-18,555,Cash,Regular,0
3928,66,Female,Suburban,Furniture,172.45,1.6,7,1207.15,0.1,1086.44,2020-01-18,980,Credit Card,Regular,1
2128,19,Female,Urban,Furniture,78.57,1.6,1,78.57,0,78.57,2020-01-18,158,Debit Card,Non-member,1
3075,69,Male,Urban,Toys,314.72,2.3,8,2517.76,0.2,2014.21,2020-01-18,968,Credit Card,VIP,0
1704,39,Female,Suburban,Furniture,703.69,3.8,6,4222.14,0.1,3799.93,2020-01-18,88,Credit Card,VIP,0
2665,38,Male,Urban,Furniture,843.91,4.6,5,4219.55,0.1,3797.6,2020-01-18,690,Debit Card,Non-member,0
3380,51,Female,Urban,Electronics,236.86,3.3,7,1658.02,0,1658.02,2020-01-18,921,Cash,Regular,1
1696,56,Other,Rural,Clothing,860.01,2.3,1,860.01,0.1,774.01,2020-01-18,3,Mobile Payment,Non-member,0
3102,42,Male,Rural,Electronics,278.41,4.1,6,1670.46,0,1670.46,2020-01-18,936,Credit Card,VIP,0
3980,23,Male,Rural,Electronics,468.43,4.6,9,4215.87,0.3,2951.11,2020-01-18,329,Debit Card,Regular,0
2736,34,Female,Urban,Clothing,629.28,2.2,2,1258.56,0,1258.56,2020-01-18,109,Credit Card,Non-member,0
1844,55,Male,Urban,Furniture,674.99,3.5,4,2699.96,0.3,1889.97,2020-01-19,196,Credit Card,Regular,0
4335,60,Female,Rural,Clothing,872.42,1,3,2617.26,0.2,2093.81,2020-01-19,229,Mobile Payment,Regular,1
3877,34,Male,Urban,Furniture,518.37,3.1,4,2073.48,0.3,1451.44,2020-01-19,141,Cash,Non-member,1
2969,62,Male,Rural,Groceries,310.24,1.7,7,2171.68,0.2,1737.34,2020-01-19,621,Cash,Regular,0
2740,59,Female,Suburban,Toys,24.9,1.1,7,174.3,0,174.3,2020-01-19,627,Debit Card,Regular,1
1956,52,Female,Rural,Toys,717.46,4.9,9,6457.14,0.1,5811.43,2020-01-19,118,Debit Card,Regular,1
4163,18,Male,Rural,Electronics,313.46,1.9,5,1567.3,0.3,1097.11,2020-01-19,400,Cash,Regular,0
2173,53,Other,Urban,Clothing,786.03,2.2,3,2358.09,0.2,1886.47,2020-01-19,166,Debit Card,Non-member,0
2244,45,Female,Urban,Clothing,512.43,3.2,3,1537.29,0.2,1229.83,2020-01-19,311,Cash,VIP,1
2012,63,Female,Urban,Groceries,537.61,2,3,1612.83,0.1,1451.55,2020-01-19,27,Debit Card,Non-member,0
4637,37,Other,Suburban,Electronics,746.59,1.2,7,5226.13,0,5226.13,2020-01-19,68,Debit Card,Non-member,0
2086,64,Female,Rural,Toys,899.3,1.3,9,8093.7,0.1,7284.33,2020-01-19,405,Credit Card,Regular,1
1571,55,Other,Urban,Electronics,65.87,3.2,5,329.35,0.2,263.48,2020-01-19,951,Mobile Payment,Non-member,1
4908,24,Male,Suburban,Groceries,529.25,4.1,5,2646.25,0.2,2117,2020-01-19,118,Cash,Non-member,0
2360,30,Female,Rural,Electronics,238.82,3.3,5,1194.1,0,1194.1,2020-01-19,860,Credit Card,VIP,0
3509,69,Other,Urban,Clothing,649.83,3.9,4,2599.32,0.2,2079.46,2020-01-19,24,Debit Card,Regular,1
1436,48,Other,Rural,Furniture,677.41,3.1,9,6096.69,0.2,4877.35,2020-01-19,467,Cash,Non-member,0
4523,22,Other,Urban,Electronics,106.67,2,9,960.03,0.3,672.02,2020-01-19,784,Debit Card,VIP,1
2922,37,Female,Suburban,Electronics,304.11,2.1,9,2736.99,0.1,2463.29,2020-01-19,988,Credit Card,VIP,0
4926,50,Female,Rural,Furniture,133.15,4.7,9,1198.35,0.2,958.68,2020-01-19,697,Cash,Non-member,1
3239,53,Other,Rural,Furniture,98.87,4,3,296.61,0.1,266.95,2020-01-19,270,Credit Card,Regular,1
3415,46,Male,Rural,Electronics,100.11,2.8,3,300.33,0,300.33,2020-01-19,936,Debit Card,VIP,0
